table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
13,4,10,9,1,1,continuous,0,continuous_scalar,0.023111958682494577,0.2818840579710145,-0.006521739130434812,0.012499999999999956
13,4,11,5,0,5,continuous,0,continuous_scalar,0.07434160692034009,0.25095108695652174,-0.0033333333333333435,0.012499999999999956
14,2,0,28,3,0,continuous,0,continuous_scalar,0.14473936670977064,0.9246323529411764,0.269669117647059,0.09191176470588247
14,2,1,0,0,0,continuous,0,continuous_scalar,0.15578207208210043,0.6976102941176471,0.00882352941176474,-0.015625
14,2,2,3,0,3,categorical,2,prototype_discretization,0.030073978141371832,0.5487132352941176,-0.009375,0.0
14,2,3,12,1,4,categorical,4,threshold_binning,0.0038467465674656203,0.4007352941176471,-0.003125,-0.015625
14,2,4,32,3,4,continuous,0,continuous_scalar,0.035289297537923175,0.5165441176470589,-0.00625,0.0
14,2,5,25,2,7,categorical,3,prototype_discretization,0.029308917314966352,0.5036764705882353,0.0,-0.015625
14,2,6,17,1,9,continuous,0,continuous_scalar,0.12095113542214696,0.49816176470588236,0.036580882352941234,0.0
14,2,7,9,1,1,categorical,4,prototype_discretization,0.1364427054416307,0.7738970588235294,0.0125,-0.015625
14,2,8,19,2,1,continuous,0,continuous_scalar,0.15930409651530175,0.7444852941176471,0.025,-0.015625
14,2,9,8,1,0,continuous,0,continuous_scalar,0.0946151185670304,0.5900735294117647,0.011948529411764741,0.0
14,2,10,22,2,4,categorical,5,prototype_discretization,0.08964656570029214,0.5055147058823529,0.020955882352941234,-0.015625
15,2,0,10,1,2,categorical,3,threshold_binning,0.04561706590434618,0.4806451612903226,0.0,0.0
15,2,1,27,3,4,continuous,0,continuous_scalar,0.11922248874192919,0.5903225806451613,-0.005714285714285739,0.0
15,2,2,16,2,2,continuous,0,continuous_scalar,0.00765095384021593,0.543778801843318,0.0,0.0
15,2,3,30,3,7,continuous,0,continuous_scalar,0.00742932345915343,0.5419354838709678,0.0,0.0
15,2,4,24,3,1,categorical,2,prototype_discretization,0.02506814403773717,0.543778801843318,0.0,0.0
15,2,5,5,0,5,continuous,0,continuous_scalar,0.1801463483947092,0.42764976958525347,0.0,0.0
15,2,6,3,0,3,continuous,0,continuous_scalar,0.23301016884081685,0.7046082949308756,0.011428571428571455,0.0
15,2,7,7,0,7,categorical,3,prototype_discretization,0.036546678360591604,0.48202764976958523,0.0,0.0
15,2,8,20,2,6,categorical,2,threshold_binning,0.07535155576017508,0.4774193548387097,0.0,0.0
15,2,9,28,3,5,continuous,0,continuous_scalar,0.21545854600668873,0.8281105990783411,0.3099539170506912,0.04654377880184335
15,2,10,25,3,2,continuous,0,continuous_scalar,0.05449872665363664,0.8622119815668203,0.018617511520737297,0.0
16,3,0,21,2,7,continuous,0,continuous_scalar,0.0006237661978380493,0.43082706766917295,0.008270676691729295,0.005639097744360888
16,3,1,20,2,6,continuous,0,continuous_scalar,0.0002550086783773724,0.25676691729323303,-0.01791979949874687,-0.022932330827067582
16,3,2,16,2,2,continuous,0,continuous_scalar,0.22624041040211734,0.31065162907268173,0.06969924812030079,-0.004761904761904745
16,3,3,1,0,1,continuous,0,continuous_scalar,0.00032281978712448556,0.3210526315789473,-0.010601503759398456,-0.01102756892230572
16,3,4,25,3,2,continuous,0,continuous_scalar,0.017347330594374127,0.3730576441102757,0.011954887218045074,-0.006265664160400974
16,3,5,3,0,3,continuous,0,continuous_scalar,9.439134748240384e-05,0.4016290726817043,-0.02238095238095239,-0.0357142857142857
16,3,6,30,3,7,continuous,0,continuous_scalar,0.00266101795750558,0.28533834586466167,-0.008395989974937335,0.005639097744360888
