table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
63,2,3,4,0,4,continuous,0,continuous_scalar,0.033968322105196395,0.5083333333333333,0.005000000000000027,-0.01666666666666672
63,2,4,11,1,3,continuous,0,continuous_scalar,0.014595358255992166,0.575,0.0033333333333333435,0.004166666666666652
63,2,5,25,3,1,continuous,0,continuous_scalar,0.37343559225319484,0.5375,-0.015833333333333345,-0.04999999999999993
63,2,6,10,1,2,continuous,0,continuous_scalar,0.08433483602182998,0.55,0.01499999999999999,0.01666666666666672
63,2,7,16,2,2,continuous,0,continuous_scalar,0.10755318960362192,0.4125,0.014166666666666706,-0.012500000000000067
63,2,8,12,1,4,continuous,0,continuous_scalar,0.002466269664276718,0.5,-0.02749999999999999,-0.008333333333333415
63,2,9,27,3,3,continuous,0,continuous_scalar,0.08768731855015326,0.5416666666666667,0.03500000000000003,-0.008333333333333415
64,2,0,24,2,8,continuous,0,continuous_scalar,0.01349551597462789,0.5472163495419309,0.007751937984496082,-0.04651162790697683
64,2,1,32,3,6,categorical,4,prototype_discretization,0.14426009686114377,0.5274841437632135,-0.01416490486257933,0.030303030303030276
64,2,2,18,2,2,categorical,3,threshold_binning,0.108763394373304,0.601832276250881,0.043622269203664535,0.05250176180408733
64,2,3,9,1,1,categorical,5,threshold_binning,0.016074074400793573,0.4760394644115574,-0.005778717406624434,0.010570824524312905
64,2,4,4,0,4,categorical,5,threshold_binning,0.012893367042822212,0.4587737843551797,-0.01881606765327699,0.01867512332628607
64,2,5,15,1,7,continuous,0,continuous_scalar,0.1886459728428889,0.4038054968287526,0.04052149400986608,0.05355884425651869
64,2,6,1,0,1,continuous,0,continuous_scalar,0.04315766718104972,0.5225510923185341,0.048696264975334726,0.02677942212825929
64,2,7,8,1,0,continuous,0,continuous_scalar,0.011615683978285276,0.46335447498238197,-0.011627906976744207,0.04193093727977448
64,2,8,12,1,4,continuous,0,continuous_scalar,0.0003155683252362421,0.4725158562367865,-0.027272727272727317,-0.0035236081747710424
64,2,9,25,2,9,continuous,0,continuous_scalar,0.2288665381186921,0.4830866807610994,-0.0024665257223396965,0.06060606060606055
64,2,10,30,3,4,continuous,0,continuous_scalar,0.23191212090115632,0.5028188865398168,-0.002255109231853436,0.045454545454545414
65,4,0,8,1,0,continuous,0,continuous_scalar,0.00523372522638164,0.1956349206349206,0.025757575757575823,0.0185185185185186
65,4,1,15,1,7,categorical,3,prototype_discretization,0.006612528194880326,0.22566137566137565,-0.0018518518518518602,0.0092592592592593
